Status	CodigoSAP	Conta	CUP	Negocio	OrganizacaoVendas	ListaPrecoCodigo	ListaPrecoNome	DataFixacaoPreco	GrupoPreco	CondicaoPagamento	CodigoCondicaoPagamento	CodigoProduto	StatusVenda	M2PorCx	ClasseUso	CoefAtrito	Origem	Diferenciais	Produto	QtdePallet	Espessura	Hierarquia1	Hierarquia2	Hierarquia3	CodigoBarras	NCM	CEST	PesoBruto	PesoLiquido	UnidadeMedidaPeso	Moeda	PercentualAcrescimo	PercentualAVP	ValorAVP	PercentualMVA	ValorLista	ValorPis	PercentualPis	ValorCofins	PercentualCofins	ValorICMS	PercentualICMS	ValorIPI	PercentualIPI	ValorICMSST	ValorLiquido	ValorMercadoriaVista	ValorMercadoriaPrazo	ValorDaNF	QtdeMultiplaPorEmbalagem	PercentualDescontos	PercentualIcmsDestino	ValorIcmsDestino	ValorIB3S	ValorCBS3
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'KP.750.17							KIT COMPL. BACIA C/ CX ACOPL ASPEN - BR	0		Deca - Peca Grande	Competitivo	Aspen	'7894202004286	6910.90.00		37,305	34,752	KG	BRL	0	0,88	2,83	0	357,02	5,98	1,65	27,53	7,6	49,39	12	0	0	0	359,85	408	411,62	411,62	1	0	23	2,3	0,33	2,96
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.10AF.23	DECA MIX GERAL						CAIXA ACOPL C/TAMPA BELIZE-A-DUO CARAMEL	0		Deca - Peca Grande	Competitivo	Belize	'7894200753117	6910.90.00		11,522	11,416	KG	BRL	0	0,88	1,15	0	131,17	2,44	1,65	11,24	7,6	20,16	12	0	0	0	132,32	166,55	168,03	168,03	1	0	23	2,3	0,13	1,21
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'KP.8510.17	DECA MIX GERAL						KIT BACIA CONVENCIONAL NOVA LEVEL - BR	0		Deca - Peca Grande	Médio	Level Total Clean	'7894202003449	6910.10.00		25,369	24,276	KG	BRL	0	0,88	4,94	0	561,68	10,35	1,65	47,65	7,6	26,13	4	0	0	0	566,62	647,41	653,16	653,16	1	0	23	2,3	0,57	5,12
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.12.23	DECA MIX GERAL						LAVATÓRIO PEQ 390X290X165MM - CA	0		Deca - Peca Grande	Competitivo	Lavatório/Coluna Univ.Competitivo	'7894200749790	6910.90.00		8,109	8,109	KG	BRL	0	0,88	0,47	0	59,63	1	1,65	4,6	7,6	8,25	12	0	0	0	60,1	68,14	68,75	68,75	1	0	23	2,3	0,05	0,49
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'C.1.37	DECA MIX GERAL						COLUNA P/LAVAT UNIV MEDIO-CREME	0		Deca - Peca Grande	Médio	Coluna Univ. Médio	'7894200716990	6910.90.00		8,839	8,839	KG	BRL	0	0,88	2,49	0	314,03	5,26	1,65	24,21	7,6	43,45	12	0	0	0	316,52	358,87	362,06	362,06	1	0	23	2,3	0,29	2,6
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.75.89							ASSENTO PLASTICO ASPEN - ROSA	0		Deca - Peca Pequena	Competitivo	Assento Plástico	'7894200713067	3922.20.00		1,154	1,065	KG	BRL	0	0,88	0,13	0	16,09	0,27	1,65	1,24	7,6	2,23	12	0	0	0	16,22	18,39	18,55	18,55	5	0	23	2,3	0,01	0,13
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.51.37							LAVATORIO 550X470MM VOGUE PLUS-CREME	0		Deca - Peca Grande	Médio	Vogue Plus	'7894200703792	6910.90.00		15,248	15,248	KG	BRL	0	0,88	0,51	0	64,5	1,08	1,65	4,97	7,6	8,92	12	0	0	0	65,01	73,71	74,36	74,36	1	0	23	2,3	0,06	0,53
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'KM.715.17	DECA MIX GERAL						KIT MICTORIO - BRANCO	0		Deca - Peca Grande	Competitivo	Mictório Competitivo	'7894202002961	6910.90.00		13,34	11,017	KG	BRL	0	0,88	4,69	0	561,06	9,91	1,65	45,66	7,6	81,93	12	0	0	0	565,75	676,78	682,79	682,79	1	0	23	2,3	0,55	4,91
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.737.95							CUBA APOIO QUADR C/MESA 430MM-EB	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894200743521	6910.90.00		12,8	12,52	KG	BRL	0	0,88	1,39	0	166,82	2,95	1,65	13,58	7,6	24,36	12	0	0	0	168,21	201,22	203,01	203,01	1	0	23	2,3	0,16	1,46
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.00.87							CX AC FAST/SPOT/RAV/ASPEN/IZY-CINZA	0		Deca - Peca Grande	Competitivo	Cx. Acoplada Univ. Competitivo	'7894200775089	6910.90.00		16,316	15,816	KG	BRL	0	0,88	1,01	0	114,72	2,13	1,65	9,83	7,6	17,64	12	0	0	0	115,73	145,67	146,96	146,96	1	0	23	2,3	0,12	1,06
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.23F.EBFC.94	DECA MIX GERAL						Caixa Acoplada Monocromática LK ÉBFC	0		Deca - Peca Grande	Luxo	Cx. Acoplada Univ. Luxo	'7894202001292	6910.90.00		15,397	14,972	KG	BRL	0	0,88	4,75	0	599,3	10,03	1,65	46,21	7,6	82,91	12	0	0	0	604,05	684,87	690,95	690,95	1	0	23	2,3	0,55	4,97
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.909.95	DECA MIX GERAL						BACIA P/CAIXA ACOPL RAVENA-EBANO	0		Deca - Peca Grande	Competitivo	Ravena	'7894200712039	6910.90.00		18,901	18,901	KG	BRL	0	0,88	2,7	0	341,25	5,71	1,65	26,31	7,6	47,21	12	0	0	0	343,95	389,96	393,42	393,42	1	0	23	2,3	0,31	2,83
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.340.95	DECA MIX GERAL						BACIA P/CAIXA ACOPL LIVING - EB	0		Deca - Peca Grande	Médio	Deca Living	'7894200751205	6910.90.00		33,403	33,403	KG	BRL	0	0,88	7,09	0	895,09	14,98	1,65	69,02	7,6	123,84	12	0	0	0	902,18	1022,88	1031,96	1031,96	1	0	23	2,3	0,82	7,42
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'B.44.95							BIDE COM 3 FUROS QUADRATTA - EBANO	0		Deca - Peca Grande	Luxo	Quadratta	'7894200706939	6910.90.00		29,936	28,342	KG	BRL	0	0,88	2,7	0	307,34	5,72	1,65	26,33	7,6	47,24	12	0	0	0	310,04	390,24	393,7	393,7	1	0	23	2,3	0,31	2,83
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.01F.BR.17	DECA MIX GERAL						Caixa Acoplada Monocromática Vogue P/ M	0		Deca - Peca Grande	Médio	Cx. Acoplada Univ. Médio	'7894202001940	6910.90.00		12,825	12,431	KG	BRL	0	0,88	2,19	0	275,93	4,62	1,65	21,28	7,6	38,18	12	0	0	0	278,12	315,33	318,13	318,13	1	0	23	2,3	0,25	2,29
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'C.10.37	DECA MIX GERAL						COLUNA P/LAVAT IZY/RAVENA/ASPEN-CREME	0		Deca - Peca Grande	Competitivo	Lavatório/Coluna Univ.Competitivo	'7894200704812	6910.90.00		7,36	7,36	KG	BRL	0	0,88	0,53	0	66,77	1,12	1,65	5,15	7,6	9,24	12	0	0	0	67,3	76,3	76,98	76,98	1	0	23	2,3	0,06	0,55
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'TP.101.37	DECA MIX GERAL						TAMPA TOPO P/CAIXA ACOPLADA CD01-CREME	0		Deca - Peca Pequena	Pecas de Reposição	Tampas Cx. Médio	'7894200720089	6910.90.00		2,238	2,238	KG	BRL	0	0,88	0,27	0	30,4	0,57	1,65	2,6	7,6	4,67	12	0	0	0	30,67	38,61	38,95	38,95	1	0	23	2,3	0,03	0,28
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.15.17	DECA MIX GERAL						LAVATORIO 395X295MM IZY-BRANCO	0		Deca - Peca Grande	Competitivo	Lavatório/Coluna Univ.Competitivo	'7894200703440	6910.90.00		7,427	7,427	KG	BRL	0	0,88	0,76	0	96,36	1,61	1,65	7,43	7,6	13,33	12	0	0	0	97,12	110,11	111,09	111,09	1	0	23	2,3	0,09	0,8
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'A.480.37							PAPELEIRA C/ROLETE PLAST 150X150MM-CREME	0		Deca - Peca Pequena	Pecas de Reposição	Peca Reposição	'7894200710479	6912.00.00		1,104	1,068	KG	BRL	0	0,88	0,05	0	6,21	0,12	1,65	0,53	7,6	0,95	12	0,52	6,5	0	6,26	7,88	7,95	8,47	1	0	23	2,3	0,01	0,06
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.65.95							ASSENTO PP SLOW CARRARA/NUOVA/LEVEL-EB	0		Deca - Peca Pequena	Luxo	Assento Plástico Luxo	'7894200748557	3922.20.00		3,4	3,4	KG	BRL	0	0,88	0,29	0	32,5	0,6	1,65	2,76	7,6	1,51	4	0	0	0	32,79	37,47	37,8	37,8	5	0	23	2,3	0,03	0,3
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.1050.72	DECA MIX GERAL						CUBA BICOLOR SOBREPOR REDONDA - EBF BRF	0		Deca - Peca Grande	Médio	Cubas de Sobrepor Médio	'7894202006389	6910.90.00		7,945	7,115	KG	BRL	0	0,88	5,31	0	635,49	11,23	1,65	51,72	7,6	92,8	12	0	0	0	640,8	766,56	773,37	773,37	1	0	23	2,3	0,62	5,56
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'B.8.37	DECA MIX GERAL						BIDE C/3 FUROS MONTE CARLO-CREME	0		Deca - Peca Grande	Médio	Monte Carlo	'7894200703778	6910.90.00		19,083	19,083	KG	BRL	0	0,88	2,76	0	348,55	5,83	1,65	26,88	7,6	48,22	12	0	0	0	351,31	398,3	401,84	401,84	1	0	23	2,3	0,32	2,89
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'SI.52.01							CABO ACO PARA MECANISMO B230	0		Deca - Peca Pequena	Outros PP	Produtos Complementares	'7894200747833	7312.10.10		0,054	0,048	KG	BRL	0	0,88	0,45	0	50,57	0,93	1,65	4,29	7,6	2,35	4	5,73	9,75	0	51,02	58,29	58,81	64,54	1	0	23	2,3	0,05	0,46
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.23F.17	DECA MIX GERAL						CAIXA ACOPL LK C/DUALFLUX-BRANCO	0		Deca - Peca Grande	Luxo	LK	'7894200781417	6910.90.00		15,348	14,928	KG	BRL	0	0,88	3,72	0	469,15	7,85	1,65	36,17	7,6	64,91	12	0	0	0	472,87	536,13	540,89	540,89	1	0	23	2,3	0,43	3,89
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.01.17	DECA MIX GERAL						CX AC DUNA/M CARLO/VOG/VILLA/FAST-BRANCO	0		Deca - Peca Grande	Médio	Cx. Acoplada Univ. Médio	'7894200768630	6910.90.00		12,685	12,291	KG	BRL	0	0,88	1,96	0	248,09	4,15	1,65	19,13	7,6	34,32	12	0	0	0	250,05	283,5	286,02	286,02	1	0	23	2,3	0,23	2,06
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.117.56	DECA MIX GERAL						CUBA APOIO RETANG 1105X575MM - FERRUGEM	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894202006624	6910.90.00		45,138	41,396	KG	BRL	0	0,88	20,93	0	2503,66	44,24	1,65	203,77	7,6	365,62	12	0	0	0	2524,59	3020,06	3046,87	3046,87	1	0	23	2,3	2,43	21,9
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'A.303.94	DECA MIX GERAL						PRATELEIRA ABERTA 65CM J ALMEIDA - EB F	0		Deca - Peca Grande	Luxo	Jader Almeida	'7894202002602	6912.00.00		2,584	2,229	KG	BRL	0	0,88	10,69	0	1349,77	22,6	1,65	104,08	7,6	186,74	12	101,15	6,5	0	1360,46	1542,48	1556,17	1657,32	1	0	23	2,3	1,24	11,18
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'SP.121.01							PARAFUSO FIX LATERAL BACIAS E BIDES - CR	0		Deca - Peca Pequena	Outros PP	Produtos Complementares	'7894200780892	7318.15.00		0,1	0,06	KG	BRL	0	0,88	0,16	0	17,85	0,33	1,65	1,51	7,6	0,83	4	1,35	6,5	0	18,01	20,58	20,76	22,11	1	0	23	2,3	0,02	0,16
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.11.87	DECA MIX GERAL						BACIA CONVENC IZY-CZ REAL	0		Deca - Peca Grande	Competitivo	Izy	'7894200768692	6910.90.00		14,25	14,25	KG	BRL	0	0,88	1,56	0	177,31	3,3	1,65	15,19	7,6	27,26	12	0	0	0	178,87	225,14	227,14	227,14	1	0	23	2,3	0,18	1,63
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'TP.23.17	DECA MIX GERAL						TAMPA P/CAIXA ACOPL LK-BRANCO	0		Deca - Peca Pequena	Pecas de Reposição	Tampas Cx. Alto Luxo	'7894200773917	6910.90.00		2,051	2,051	KG	BRL	0	0,88	0,38	0	43,64	0,81	1,65	3,74	7,6	6,71	12	0	0	0	44,02	55,41	55,9	55,9	1	0	23	2,3	0,04	0,4
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.3502.17	DECA MIX GERAL						ASSENTO ELETRONICO C/ SLOW CLOSE 220V-BR	0		Deca - Peca Pequena	Luxo	Assento Plástico Luxo	'7894200736790	3922.20.00		7,67	5	KG	BRL	0	0,88	40,06	0	4552,17	83,85	1,65	386,22	7,6	211,75	4	0	0	0	4592,23	5247,06	5293,64	5293,64	5	0	23	2,3	4,61	41,51
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'A.300E.94	DECA MIX GERAL						PAPELEIRA ESQUERDA J ALMEIDA -EB FOSCO	0		Deca - Peca Grande	Luxo	Jader Almeida	'7894202002541	6912.00.00		2,103	1,974	KG	BRL	0	0,88	3,83	0	483,59	8,1	1,65	37,29	7,6	66,9	12	36,24	6,5	0	487,42	552,63	557,54	593,78	1	0	23	2,3	0,45	4,01
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.232.95	DECA MIX GERAL						BACIA CONVENC SUSPENSA LK-EBANO	0		Deca - Peca Grande	Luxo	LK	'7894200791171	6910.90.00		27,166	26,052	KG	BRL	0	0,88	9,51	0	1201,36	20,11	1,65	92,63	7,6	166,21	12	0	0	0	1210,87	1372,86	1385,05	1385,05	1	0	23	2,3	1,11	9,95
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.28.17	DECA MIX GERAL						BACIA CONVENCIONAL DECA WISH - BRANCO	0		Deca - Peca Grande	Luxo	Deca Wish	'7894200706861	6910.90.00		32,382	30,948	KG	BRL	0	0,88	23,73	0	2696,25	50,15	1,65	231	7,6	414,47	12	0	0	0	2719,98	3423,55	3453,94	3453,94	1	0	23	2,3	2,76	24,82
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.33.94	DECA MIX GERAL						BACIA CONVENCIONAL PIANO-EBANO FSC	0		Deca - Peca Grande	Luxo	Piano	'7894200707301	6910.90.00		29,407	28,202	KG	BRL	0	0,88	7,97	0	905,19	16,84	1,65	77,55	7,6	139,15	12	0	0	0	913,16	1149,37	1159,57	1159,57	1	0	23	2,3	0,93	8,33
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.12040.BD.17	DECA MIX GERAL						CUBA DE APOIO REDONDA - BRANCO	0		Deca - Peca Grande	Competitivo	CUBA BOLD	'7894202003210	6910.90.00		10,364	10,164	KG	BRL	0	0,88	1,35	0	152,98	2,85	1,65	13,11	7,6	23,52	12	0	0	0	154,33	194,25	195,97	195,97	1	0	23	2,3	0,16	1,41
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.347.17	DECA MIX GERAL						ASS POLIESTER SLOW CLOSE LIVING - BR	0		Deca - Peca Pequena	Médio	Assento Poliéster Médio	'7894202001407	3922.20.00		0,169	0,169	KG	BRL	0	0,88	8,91	0	1124,76	18,83	1,65	86,73	7,6	155,61	12	0	0	0	1133,67	1285,34	1296,75	1296,75	5	0	23	2,3	1,04	9,32
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.50AF.17							CAIXA ACOPL C/TAMPA JADE-A-DUO BRANCO	0		Deca - Peca Grande	Competitivo	Jade	'7894200753056	6910.90.00		12,421	12,421	KG	BRL	0	0,88	1,05	0	119,56	2,22	1,65	10,24	7,6	18,38	12	0	0	0	120,61	151,81	153,16	153,16	1	0	23	2,3	0,12	1,1
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.117.17							CUBA APOIO RETANG 1105X575MM-BRANCO NW	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894200778868	6910.90.00		31,794	28,077	KG	BRL	0	0,88	4,11	0	491,05	8,68	1,65	39,97	7,6	71,71	12	0	0	0	495,16	592,34	597,6	597,6	1	0	23	2,3	0,48	4,3
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.843.17	DECA MIX GERAL						CUBA DE SEMIENCAIXE RETANG 550X420MM-BR	0		Deca - Peca Grande	Luxo	Cubas de Semiencaixe Luxo	'7894200799665	6910.90.00		18,645	18,009	KG	BRL	0	0,88	7,09	0	848,22	14,99	1,65	69,04	7,6	123,87	12	0	0	0	855,31	1023,17	1032,25	1032,25	1	0	23	2,3	0,82	7,42
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.95.17	DECA MIX GERAL						CUBA ESPEC CONCAVA 900X450MM-BRANCO NW	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894200768302	6910.90.00		29,683	28,613	KG	BRL	0	0,88	20,06	0	2399,63	42,4	1,65	195,31	7,6	350,43	12	0	0	0	2419,69	2894,57	2920,27	2920,27	1	0	23	2,3	2,33	20,99
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'KP.919.BR.17	DECA MIX GERAL						KIT BACIA P/CX ACOPLAD MONOCRO RAVENA-BR	0		Deca - Peca Grande	Competitivo	Flex	'7894200574347	6910.90.00		30,105	30,003	KG	BRL	0	0,88	4,04	0	510,38	8,54	1,65	39,35	7,6	70,61	12	0	0	0	514,42	583,24	588,42	588,42	1	0	23	2,3	0,47	4,23
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'B.60.22	DECA MIX GERAL						BIDE C/3 FUROS CARRARA-MARROM FSC	0		Deca - Peca Grande	Luxo	Carrara	'7894200707547	6910.90.00		23,164	21,634	KG	BRL	0	0,88	9,28	0	1172,23	19,62	1,65	90,39	7,6	162,18	12	0	0	0	1181,51	1339,59	1351,48	1351,48	1	0	23	2,3	1,08	9,71
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'SI.62.SFT.ANT	DECA MIX GERAL						Kit Monocr p/ Bacia Cx Acoplada - Sf Ant	0		Deca - Peca Pequena	Pecas de Reposição	Reposicão MP CS - Todos Canais	'7894202001445	3926.90.90		55	50	G	BRL	0	0,88	0,14	0	15,56	0,29	1,65	1,32	7,6	0,72	4	1,76	9,75	0	15,7	17,94	18,1	19,86	1	0	23	2,3	0,02	0,14
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'TP.11.22	DECA MIX GERAL						TAMPA P/CAIXA ACOP. CD.11F  MARROM FOSCO	0		Deca - Peca Pequena	Pecas de Reposição	Tampas Cx. Luxo	'7894200738718	6910.90.00		2,548	2,548	KG	BRL	0	0,88	0,44	0	49,94	0,93	1,65	4,28	7,6	7,68	12	0	0	0	50,38	63,41	63,97	63,97	1	0	23	2,3	0,05	0,46
